"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate","ConnectionReceivedId","ConnectionSentId","nFORCE__App__c","nFORCE__Body__c","nFORCE__Group__c","nFORCE__Icon_Class__c","nFORCE__Is_Hidden__c","nFORCE__Navigation__c","nFORCE__Order__c","nFORCE__Parent_App__c","nFORCE__Screen__c","nFORCE__Sub_Navigation__c","nFORCE__Toolbar__c","nFORCE__Topbar__c","nFORCE__lookupKey__c","nPortal__Portal_Header_Text__c","nFORCE__Taxonomy_Id__c","nPortal__Portal_Icon_Path__c","nFORCE__Parameters__c","nPortal__Portal_Subheader_Text__c","nPortal__Search_Object_Filter__c","nPortal__Search_Object_Type__c","nPortal__Search_Results_Fieldset__c","nPortal__Search_Select_Active_Text__c","nFORCE__Body_Type__c","nFORCE__Description__c","nPortal__Search_Select_Text__c"
"a2EHo00000Cw9KPMAZ","005Ho00000AXM6UIAX","","Risk Rating","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-risk-rating","nforce__korelatedtable","","n-icon-risk_grading","false","nforce__navigation","","","a2GHo000001ueMTMAY","nforce__sub_navigation","","nforce__topbar","61331619447513716","","post-approval-risk-rating","","action_new=m-loan.action-risk-rating-selector-loan","","","","","","","",""
"a2EHo00000Cw9KQMAZ","005Ho00000AXM6UIAX","","Policy Exceptions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-policy-exceptions","llc_bi__policyexceptions","","n-icon-exception","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","32041619447513717","","post-approval-policy-exceptions","","","","","","","","","",""
"a2EHo00000Cw9KRMAZ","005Ho00000AXM6UIAX","","Payment Calculator","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","tool-post-approval-payment-calculator","llc_bi__paymentcalculator","","n-icon-misc17","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","51801619447513717","","tool-post-approval-payment-calculator","","","","","","","","","",""
"a2EHo00000Cw9KSMAZ","005Ho00000AXM6UIAX","","Run Auto-Decision","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-post-approval-run-auto-decision","llc_bi__loanautodecision","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","41781619447513718","","action-post-approval-run-auto-decision","","","","","","","","","",""
"a2EHo00000Cw9KTMAZ","005Ho00000AXM6UIAX","","Change Memo","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-post-approval-change-memo","nforce__ncrelatedlist","","n-icon-memo","false","nforce__navigation","","","a2GHo000001ueMXMAY","nforce__sub_navigation","","nforce__topbar","97621619447513718","","action-post-approval-change-memo","","","","","","","","","",""
"a2EHo00000Cw9KUMAZ","005Ho00000AXM6UIAX","","Decision History","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-decision-history","llc_bi__loanautodecisionscorecardhistory","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","93611619447513719","","post-approval-decision-history","","","","","","","","","",""
"a2EHo00000Cw9EaMAJ","005Ho00000AXM6UIAX","","Loan Products","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","relationship-loan-products","nforce__korelatedtable","","n-icon-loan","false","nforce__inline_navigation","","","a2GHo000001ueKLMAY","nforce__sub_navigation","","nforce__blank","42703517189532400","","relationship-loan-products","","","","","","","","","",""
"a2EHo00000Cw9EbMAJ","005Ho00000AXM6UIAX","","New Entity Involvement","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","relationship-new-involvement","llc_bi__relationship_new_entity_involvement","","n-icon-relationship","false","nforce__inline_navigation","","","","nforce__sub_navigation","","nforce__blank","42427415056365700","","relationship-new-involvement","","","","","","","","","",""
"a2EHo00000Cw9EcMAJ","005Ho00000AXM6UIAX","","Rate Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","rate-structure-m","llc_bi__ratestructure","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKMMAY","nforce__sub_navigation","","nforce__topbar","42789755875107700","","rate-structure-m","","","","","","","","","",""
"a2EHo00000Cw9EdMAJ","005Ho00000AXM6UIAX","","Payment Structure","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","payment-structure-m","llc_bi__paymentstructure","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueKNMAY","nforce__sub_navigation","","nforce__topbar","42589797966782300","","payment-structure-m","","","","","","","","","",""
"a2EHo00000Cw9EeMAJ","005Ho00000AXM6UIAX","","Risk Rating","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","risk-rating-old-m","nforce__ncrelatedlist","","n-icon-risk_grading","false","nforce__navigation","","","a2GHo000001ueKOMAY","nforce__sub_navigation","","nforce__topbar","42510774030267300","","risk-rating-old-m","","action_new=m-loan.action-risk-rating-selector-loan","","","","","","","",""
"a2EHo00000Cw9EfMAJ","005Ho00000AXM6UIAX","","Policy Exceptions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","policy-exception-m","llc_bi__policyexceptions","","n-icon-exception","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42862464458023000","","policy-exception-m","","","","","","","","","",""
"a2EHo00000Cw9EgMAJ","005Ho00000AXM6UIAX","","Payment Calculator","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","tool-payment-calculator-m","llc_bi__paymentcalculator","","n-icon-misc17","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42240195331805100","","tool-payment-calculator-m","","","","","","","","","",""
"a2EHo00000Cw9EhMAJ","005Ho00000AXM6UIAX","","Run Auto-Decision","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-auto-decision-m","llc_bi__loanautodecision","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42616893993868200","","action-auto-decision-m","","","","","","","","","",""
"a2EHo00000Cw9EiMAJ","005Ho00000AXM6UIAX","","Change Memo","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-memo-m","nforce__ncrelatedlist","","n-icon-memo","false","nforce__navigation","","","a2GHo000001ueKQMAY","nforce__sub_navigation","","nforce__topbar","42114806479406100","","action-memo-m","","","","","","","","","",""
"a2EHo00000Cw9EjMAJ","005Ho00000AXM6UIAX","","Decision History","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-auto-decision-history-m","llc_bi__loanautodecisionscorecardhistory","","n-icon-analyze","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42972039149302000","","loan-auto-decision-history-m","","","","","","","","","",""
"a2EHo00000Cw9EkMAJ","005Ho00000AXM6UIAX","","Auto-Decision Detail","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-auto-decision-detail-m","llc_bi__loanautodecisionscorecarddetail","","n-icon-analyze","false","nforce__navigation","","","","nforce__blank","","nforce__topbar","42959688993642200","","loan-auto-decision-detail-m","","","","","","","","","",""
"a2EHo00000Cw9ElMAJ","005Ho00000AXM6UIAX","","Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-fees-m","","","n-icon-fees","false","","","","","","","","42744072508833500","","loan-fees-m","","","","","","","","","",""
"a2EHo00000Cw9EmMAJ","005Ho00000AXM6UIAX","","Fees Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-fees-summary-m","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GHo000001ueKRMAY","nforce__sub_navigation","","nforce__topbar","42824696929949600","","loan-fees-summary-m","","","","","","","","","",""
"a2EHo00000Cw9EnMAJ","005Ho00000AXM6UIAX","","Manage Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-manage-fees-m","llc_bi__manageloanfees","","","false","nforce__navigation","","","a2GHo000001ueI4MAI","nforce__sub_navigation","","nforce__topbar","42624364557761600","","loan-manage-fees-m","","","","","","","","","",""
"a2EHo00000Cw9EoMAJ","005Ho00000AXM6UIAX","","Team Members","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-team-members-m","nforce__ncrelatedlist","","","false","nforce__navigation","","","a2GHo000001ueKSMAY","nforce__sub_navigation","","nforce__topbar","42894075913765700","","loan-team-members-m","","","","","","","","","",""
"a2EHo00000Cw9EpMAJ","005Ho00000AXM6UIAX","","Assign Team","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","loan-assign-team-m","llc_bi__manageloanteam","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42617329769466200","","loan-assign-team-m","","","","","","","","","",""
"a2EHo00000Cw9EqMAJ","005Ho00000AXM6UIAX","","Status","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","document-status","llc_bi__docusignreview","","n-icon-status","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","42856306961355100","","document-status","","","","","","","","","",""
"a2EHo00000Cw9ErMAJ","005Ho00000AXM6UIAX","","Primary Relationship","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","ind-primary-relationship","nforce__blank","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42171688121393200","","ind-primary-relationship","","","","","","","","","",""
"a2EHo00000Cw9EsMAJ","005Ho00000AXM6UIAX","","Relationship Type","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","ind-relationship-type","llc_bi__relationship_type_selection_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42367544767455400","","ind-relationship-type","","","","","","","","","",""
"a2EHo00000Cw9EtMAJ","005Ho00000AXM6UIAX","","Relationship Search","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","ind-relationship-search","llc_bi__relationship_search_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42938717331723800","","ind-relationship-search","","","","","","","","","",""
"a2EHo00000Cw9EuMAJ","005Ho00000AXM6UIAX","","Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","ind-relationship-details","llc_bi__relationship_details_app","","","false","nforce__navigation","","","a2GHo000001ueKTMAY","nforce__sub_navigation","","nforce__nctopbar","42996918136629600","","ind-relationship-details","","","","","","","","","",""
"a2EHo00000Cw9EvMAJ","005Ho00000AXM6UIAX","","Know Your Customer","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","ind-kyc","llc_bi__questionnaire_relationship_app","","","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__nctopbar","42049307912831400","","ind-kyc","","","","","","","","","",""
"a2EHo00000Cw9EwMAJ","005Ho00000AXM6UIAX","","Documents","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","ind-documents","llc_bi__retail_customer_creation_docman","","","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nforce__nctopbar","42297037326056100","","ind-documents","","","","","","","","","",""
"a2EHo00000Cw9KVMAZ","005Ho00000AXM6UIAX","","Auto-Decision Detail","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-auto-decision-detail","llc_bi__loanautodecisionscorecarddetail","","n-icon-analyze","false","nforce__navigation","","","","nforce__blank","","nforce__topbar","73521619447513719","","post-approval-auto-decision-detail","","","","","","","","","",""
"a2EHo00000Cw9KWMAZ","005Ho00000AXM6UIAX","","Fees Summary","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-fees-summary","nforce__ncdatagrid","","","false","nforce__navigation","","","a2GHo000001ueMYMAY","nforce__sub_navigation","","nforce__topbar","01981619447513720","","post-approval-fees-summary","","","","","","","","","",""
"a2EHo00000Cw9KXMAZ","005Ho00000AXM6UIAX","","Manage Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-manage-fees","llc_bi__manageloanfees","","","false","nforce__navigation","","","a2GHo000001ueMZMAY","nforce__sub_navigation","","nforce__topbar","18041619447513720","","post-approval-manage-fees","","","","","","","","","",""
"a2EHo00000Cw9KYMAZ","005Ho00000AXM6UIAX","","Team Members","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-team-members","nforce__ncrelatedlist","","","false","nforce__navigation","","","a2GHo000001ueMaMAI","nforce__sub_navigation","","nforce__topbar","51431619447513721","","post-approval-team-members","","","","","","","","","",""
"a2EHo00000Cw9KZMAZ","005Ho00000AXM6UIAX","","Approved Fees","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-approved-fees","nforce__korelatedtable","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueMbMAI","nforce__sub_navigation","","nforce__topbar","30561619447513721","","post-approval-approved-fees","","","","","","","","","",""
"a2EHo00000Cw9KaMAJ","005Ho00000AXM6UIAX","","Third Party Reports","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-third-party-reports","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueMcMAI","nforce__sub_navigation","","nforce__topbar","93661619447513722","","post-approval-third-party-reports","","","","","","","","","",""
"a2EHo00000Cw9KbMAJ","005Ho00000AXM6UIAX","","Approved Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-approved-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueMdMAI","nforce__sub_navigation","","nforce__topbar","85661619447513723","","post-approval-approved-details","","","","","","","","","",""
"a2EHo00000Cw9KcMAJ","005Ho00000AXM6UIAX","","Participations","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-participations","nforce__ncrelatedlist","","n-icon-relationship","false","nforce__navigation","","","a2GHo000001ueMeMAI","nforce__sub_navigation","","nforce__topbar","26581619447513724","","post-approval-participations","","","","","","","","","",""
"a2EHo00000Cw9KdMAJ","005Ho00000AXM6UIAX","","Pricing","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-pricing","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueMfMAI","nforce__sub_navigation","","nforce__topbar","95391619447513724","","post-approval-pricing","","","","","","","","","",""
"a2EHo00000Cw9KeMAJ","005Ho00000AXM6UIAX","","Adverse Action","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-post-approval-adverse-action","llc_bi__adverseaction","","n-icon-reject","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","56261619447513724","","action-post-approval-adverse-action","","","","","","","","","",""
"a2EHo00000Cw9KfMAJ","005Ho00000AXM6UIAX","","Adverse Actions","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-adverse-actions","nforce__korelatedtable","","n-icon-reject","false","nforce__navigation","","","a2GHo000001ueMgMAI","nforce__sub_navigation","","nforce__topbar","53021619447513725","","post-approval-adverse-actions","","","","","","","","","",""
"a2EHo00000Cw9KgMAJ","005Ho00000AXM6UIAX","","Loan Team","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-loan-team","nforce__ncrelatedlist","","n-icon-team","false","nforce__navigation","","","a2GHo000001ueMhMAI","nforce__sub_navigation","","nforce__topbar","50301619447513726","","post-approval-loan-team","","","","","","","","","",""
"a2EHo00000Cw9KhMAJ","005Ho00000AXM6UIAX","","Change Product","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-post-approval-change-product","llc_bi__loanproducts","","n-icon-counter_offer","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","62371619447513726","","action-post-approval-change-product","","","","","","","","","",""
"a2EHo00000Cw9KiMAJ","005Ho00000AXM6UIAX","","Copy Loan","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-post-approval-copy-loan","llc_bi__loanproducts","","n-icon-copy_loan","false","nforce__navigation","","","","nforce__sub_navigation","","nforce__topbar","75801619447513727","","action-post-approval-copy-loan","","","","","","","","","",""
"a2EHo00000Cw9KjMAJ","005Ho00000AXM6UIAX","","Generate Forms","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","action-post-approval-generate-forms","nforms__newformgenerator","","n-icon-generate","false","nFORCE__Navigation","","","","nFORCE__Sub_Navigation","","nFORCE__Topbar","67191619447513727","","action-post-approval-generate-forms","","","","","","","","","",""
"a2EHo00000Cw9KkMAJ","005Ho00000AXM6UIAX","","Balance Details","2023-10-31T13:56:27.000Z","005Ho00000AXM6UIAX","2023-10-31T15:39:42.000Z","005Ho00000AXMB5IAP","","","","","","post-approval-balance-details","nforce__ncdatagrid","","n-icon-loan","false","nforce__navigation","","","a2GHo000001ueMiMAI","nforce__sub_navigation","","nforce__topbar","14911619447513728","","post-approval-balance-details","","","","","","","","","",""
