"Id","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","ConnectionReceivedId","ConnectionSentId","nFORCE__Screen__c","nFORCE__Break_Page_After__c","nFORCE__Break_Page_Before__c","nFORCE__Default_Editable__c","nFORCE__Default_Rendered__c","nFORCE__Disable_Print__c","nFORCE__Display_Order__c","nFORCE__Display_Toggle_Effect__c","nFORCE__Display_Toggle_Header__c","nFORCE__Display_Toggle_Link__c","nFORCE__Headless__c","nFORCE__Inactive__c","nFORCE__Instructions_Text__c","nFORCE__Is_Editable__c","nFORCE__Layout__c","nFORCE__Screen_View__c","nFORCE__Section_Resource__c","nFORCE__Widget__c","nFORCE__lookupKey__c","nFORCE__sObject_Type__c","nFORCE__Disable_Read_Only_View__c","nFORCE__Display_Input_Address_Component__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Parent_Screen_Section__c","nFORCE__Number_of_Columns__c","Custom_Code_in_Screen_Section__c","nFORCE__Are_Columns_Sortable__c","nFORCE__Auto_Save__c","nFORCE__Validation_Service__c","nPortal__Portal_Header_Text__c","nPortal__Portal_Subheader_Text__c"
"a2FHo000003XBdtMAG","","Asset Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42995770780407934","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBduMAG","","Income Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42471495799567136","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBdvMAG","","Add Debt","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42456647562900645","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBdwMAG","","Add Asset","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42817964623608171","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBdxMAG","","Add Income","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42408592525519792","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBdyMAG","","Underwriting_Overview","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42954601595892611","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBdzMAG","","Decision_Overview","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJdMAI","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42158490578970086","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe0MAG","","Applicants","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJeMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42485022875704828","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe1MAG","","Application Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJeMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42984145605524153","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe2MAG","","Applicant Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJeMAI","false","false","true","true","false","2.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","42629465227706594","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XBe3MAG","","Third Party Management","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJgMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","a2IHo000002BxwsMAC","MappedSObjectHierarchyScreenResource","","42969190375597378","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe4MAG","","Debt Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42275402000638546","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe5MAG","","Asset Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42474063635519569","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe6MAG","","Income Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42316064706246032","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe7MAG","","Add Debt","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42953950420117635","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe8MAG","","Add Asset","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42375483916534892","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBe9MAG","","Add Income","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","4272402514198693","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeAMAW","","Underwriting_Overview","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42242310132138820","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeBMAW","","Decision_Overview","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJfMAI","false","false","true","true","false","7.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42095481766146436","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeCMAW","","Applicants","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJkMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42421851877564462","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeDMAW","","Application Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJkMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42796924069615646","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeEMAW","","Applicant Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJkMAI","false","false","true","true","false","2.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","42260323747595343","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XBeFMAW","","Applicant Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJkMAI","false","false","true","true","false","3.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","42394310512680615","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBeGMAW","","Debt Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42938992628976136","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeHMAW","","Asset Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42168779986426002","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeIMAW","","Income Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42926344984929280","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeJMAW","","Add Debt","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42929792296271645","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeKMAW","","Add Asset","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42007676331968214","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeLMAW","","Add Income","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42828266122509061","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeMMAW","","Underwriting_Overview","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","6.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42037508342641902","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeNMAW","","Decision_Overview","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJjMAI","false","false","true","true","false","7.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42792170939295486","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeOMAW","","Applicants","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJlMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42795918269083899","LLC_BI__Legal_Entities__c","false","false","","","","","false","false","","",""
"a2FHo000003XBePMAW","","Application Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJlMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42689113716536398","LLC_BI__Loan__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeQMAW","","Applicant Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJlMAI","false","false","true","true","false","2.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","42617609105801517","Contact","false","false","","","","","false","false","","",""
"a2FHo000003XBeRMAW","","Applicant Details","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJlMAI","false","false","true","true","false","3.0","slide","true","false","true","false","","true","","","MappedSObjectScreenResource","","42736002867927777","Account","false","false","","","","","false","false","","",""
"a2FHo000003XBeSMAW","","Debt Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJmMAI","false","false","true","true","false","0.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42513466898064539","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeTMAW","","Asset Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJmMAI","false","false","true","true","false","1.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42501287580049982","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeUMAW","","Income Schedule","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJmMAI","false","false","true","true","false","2.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42822852880111798","LLC_BI__Income__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeVMAW","","Add Debt","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJmMAI","false","false","true","true","false","3.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42110675208361723","LLC_BI__Debt__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeWMAW","","Add Asset","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJmMAI","false","false","true","true","false","4.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42119197028041714","nRetail__Asset__c","false","false","","","","","false","false","","",""
"a2FHo000003XBeXMAW","","Add Income","2023-10-31T13:56:27.000Z","005Ho00000AXMB5IAP","2023-11-03T19:42:43.000Z","005Ho00000AXM6UIAX","","","","a2GHo000001ueJmMAI","false","false","true","true","false","5.0","slide","true","false","false","false","","true","","","MappedSObjectScreenResource","","42028778523809076","LLC_BI__Income__c","false","false","","","","","false","false","","",""
